######################################################
#             2D Heat Conduction Solver              #
#              Created by J. Mark Epps               #
#          Part of Masters Thesis at UW 2018-2020    #
######################################################

Reading input file...
######################################################
#             2D Heat Conduction Solver              #
#              Created by J. Mark Epps               #
#          Part of Masters Thesis at UW 2018-2020    #
######################################################

Reading input file...
################################
Initializing geometry package...
################################
Initializing geometry package...
################################
Initializing MPI and solver...
################################
Initializing MPI and solver...
################################
Initializing domain...
################################
Initializing domain...
################################
Saving input file to output directory...
################################
Saving input file to output directory...
################################

Saving data to numpy array files...
################################

Saving data to numpy array files...
Solving:
Solving:
Time step 100, Step size=0.0000043ms, Time elapsed=0.000000s;
Time step 546300, Step size=0.0000033ms, Time elapsed=0.001815s;
Time step 511400, Step size=0.0000043ms, Time elapsed=0.002184s;
Time step 546400, Step size=0.0000033ms, Time elapsed=0.001815s;
Time step 511500, Step size=0.0000043ms, Time elapsed=0.002185s;
Time step 546500, Step size=0.0000033ms, Time elapsed=0.001816s;
Time step 511600, Step size=0.0000043ms, Time elapsed=0.002185s;
Time step 546600, Step size=0.0000033ms, Time elapsed=0.001816s;
Time step 511700, Step size=0.0000043ms, Time elapsed=0.002186s;
Time step 546700, Step size=0.0000033ms, Time elapsed=0.001816s;
Time step 511800, Step size=0.0000043ms, Time elapsed=0.002186s;
Time step 546800, Step size=0.0000033ms, Time elapsed=0.001817s;
Time step 511900, Step size=0.0000043ms, Time elapsed=0.002187s;
Time step 546900, Step size=0.0000033ms, Time elapsed=0.001817s;
Time step 512000, Step size=0.0000043ms, Time elapsed=0.002187s;
Time step 547000, Step size=0.0000033ms, Time elapsed=0.001817s;
Time step 512100, Step size=0.0000043ms, Time elapsed=0.002187s;
Time step 547100, Step size=0.0000033ms, Time elapsed=0.001818s;
Time step 512200, Step size=0.0000043ms, Time elapsed=0.002188s;
Time step 547200, Step size=0.0000033ms, Time elapsed=0.001818s;
Time step 512300, Step size=0.0000043ms, Time elapsed=0.002188s;
Time step 547300, Step size=0.0000033ms, Time elapsed=0.001818s;
Time step 512400, Step size=0.0000043ms, Time elapsed=0.002189s;
Time step 547400, Step size=0.0000033ms, Time elapsed=0.001819s;
Time step 512500, Step size=0.0000043ms, Time elapsed=0.002189s;
Time step 547500, Step size=0.0000033ms, Time elapsed=0.001819s;
Time step 512600, Step size=0.0000043ms, Time elapsed=0.002190s;
Time step 547600, Step size=0.0000033ms, Time elapsed=0.001819s;
Time step 512700, Step size=0.0000043ms, Time elapsed=0.002190s;
Time step 547700, Step size=0.0000033ms, Time elapsed=0.001820s;
Time step 512800, Step size=0.0000043ms, Time elapsed=0.002190s;
Time step 547800, Step size=0.0000033ms, Time elapsed=0.001820s;
Time step 512900, Step size=0.0000043ms, Time elapsed=0.002191s;
Time step 547900, Step size=0.0000033ms, Time elapsed=0.001820s;
Time step 513000, Step size=0.0000043ms, Time elapsed=0.002191s;
Time step 548000, Step size=0.0000033ms, Time elapsed=0.001821s;
Time step 513100, Step size=0.0000043ms, Time elapsed=0.002192s;
Time step 548100, Step size=0.0000033ms, Time elapsed=0.001821s;
Time step 513200, Step size=0.0000043ms, Time elapsed=0.002192s;
Time step 548200, Step size=0.0000033ms, Time elapsed=0.001821s;
Time step 513300, Step size=0.0000043ms, Time elapsed=0.002193s;
Time step 548300, Step size=0.0000033ms, Time elapsed=0.001822s;
Time step 513400, Step size=0.0000043ms, Time elapsed=0.002193s;
Time step 548400, Step size=0.0000033ms, Time elapsed=0.001822s;
Time step 513500, Step size=0.0000043ms, Time elapsed=0.002193s;
Time step 548500, Step size=0.0000033ms, Time elapsed=0.001822s;
Time step 513600, Step size=0.0000043ms, Time elapsed=0.002194s;
Time step 548600, Step size=0.0000033ms, Time elapsed=0.001823s;
Time step 513700, Step size=0.0000043ms, Time elapsed=0.002194s;
Time step 548700, Step size=0.0000033ms, Time elapsed=0.001823s;
Time step 513800, Step size=0.0000043ms, Time elapsed=0.002195s;
Time step 548800, Step size=0.0000033ms, Time elapsed=0.001823s;
Time step 513900, Step size=0.0000043ms, Time elapsed=0.002195s;
Time step 548900, Step size=0.0000033ms, Time elapsed=0.001824s;
Time step 514000, Step size=0.0000043ms, Time elapsed=0.002196s;
Time step 549000, Step size=0.0000033ms, Time elapsed=0.001824s;
Time step 514100, Step size=0.0000043ms, Time elapsed=0.002196s;
Time step 549100, Step size=0.0000033ms, Time elapsed=0.001824s;
Time step 514200, Step size=0.0000043ms, Time elapsed=0.002196s;
Time step 549200, Step size=0.0000033ms, Time elapsed=0.001825s;
Time step 514300, Step size=0.0000043ms, Time elapsed=0.002197s;
Time step 549300, Step size=0.0000033ms, Time elapsed=0.001825s;
Time step 514400, Step size=0.0000043ms, Time elapsed=0.002197s;
Time step 549400, Step size=0.0000033ms, Time elapsed=0.001825s;
Time step 514500, Step size=0.0000043ms, Time elapsed=0.002198s;
Time step 549500, Step size=0.0000033ms, Time elapsed=0.001826s;
Time step 514600, Step size=0.0000043ms, Time elapsed=0.002198s;
Time step 549600, Step size=0.0000033ms, Time elapsed=0.001826s;
Time step 514700, Step size=0.0000043ms, Time elapsed=0.002199s;
Time step 549700, Step size=0.0000033ms, Time elapsed=0.001826s;
Time step 514800, Step size=0.0000043ms, Time elapsed=0.002199s;
Time step 549800, Step size=0.0000033ms, Time elapsed=0.001827s;
Time step 514900, Step size=0.0000043ms, Time elapsed=0.002199s;
Time step 549900, Step size=0.0000033ms, Time elapsed=0.001827s;
Time step 515000, Step size=0.0000043ms, Time elapsed=0.002200s;
Time step 550000, Step size=0.0000033ms, Time elapsed=0.001827s;
Time step 515100, Step size=0.0000043ms, Time elapsed=0.002200s;
Time step 550100, Step size=0.0000033ms, Time elapsed=0.001828s;
Time step 515200, Step size=0.0000043ms, Time elapsed=0.002201s;
Time step 550200, Step size=0.0000033ms, Time elapsed=0.001828s;
Time step 515300, Step size=0.0000043ms, Time elapsed=0.002201s;
Time step 550300, Step size=0.0000033ms, Time elapsed=0.001828s;
Time step 515400, Step size=0.0000043ms, Time elapsed=0.002202s;
Time step 550400, Step size=0.0000033ms, Time elapsed=0.001829s;
Time step 515500, Step size=0.0000043ms, Time elapsed=0.002202s;
Time step 550500, Step size=0.0000033ms, Time elapsed=0.001829s;
Time step 515600, Step size=0.0000043ms, Time elapsed=0.002202s;
Time step 550600, Step size=0.0000033ms, Time elapsed=0.001829s;
Time step 515700, Step size=0.0000043ms, Time elapsed=0.002203s;
Time step 550700, Step size=0.0000033ms, Time elapsed=0.001830s;
Time step 515800, Step size=0.0000043ms, Time elapsed=0.002203s;
Time step 550800, Step size=0.0000033ms, Time elapsed=0.001830s;
Time step 515900, Step size=0.0000043ms, Time elapsed=0.002204s;
Time step 550900, Step size=0.0000033ms, Time elapsed=0.001830s;
Time step 516000, Step size=0.0000043ms, Time elapsed=0.002204s;
Time step 551000, Step size=0.0000033ms, Time elapsed=0.001831s;
Time step 516100, Step size=0.0000043ms, Time elapsed=0.002205s;
Time step 551100, Step size=0.0000033ms, Time elapsed=0.001831s;
Time step 516200, Step size=0.0000043ms, Time elapsed=0.002205s;
Time step 551200, Step size=0.0000033ms, Time elapsed=0.001831s;
Time step 516300, Step size=0.0000043ms, Time elapsed=0.002205s;
Time step 551300, Step size=0.0000033ms, Time elapsed=0.001832s;
Time step 516400, Step size=0.0000043ms, Time elapsed=0.002206s;
Time step 551400, Step size=0.0000033ms, Time elapsed=0.001832s;
Time step 516500, Step size=0.0000043ms, Time elapsed=0.002206s;
Time step 551500, Step size=0.0000033ms, Time elapsed=0.001832s;
Time step 516600, Step size=0.0000043ms, Time elapsed=0.002207s;
Time step 551600, Step size=0.0000033ms, Time elapsed=0.001833s;
Time step 516700, Step size=0.0000043ms, Time elapsed=0.002207s;
Time step 551700, Step size=0.0000033ms, Time elapsed=0.001833s;
Time step 516800, Step size=0.0000043ms, Time elapsed=0.002208s;
Time step 551800, Step size=0.0000033ms, Time elapsed=0.001833s;
Time step 516900, Step size=0.0000043ms, Time elapsed=0.002208s;
Time step 551900, Step size=0.0000033ms, Time elapsed=0.001834s;
Time step 517000, Step size=0.0000043ms, Time elapsed=0.002208s;
Time step 552000, Step size=0.0000033ms, Time elapsed=0.001834s;
Time step 517100, Step size=0.0000043ms, Time elapsed=0.002209s;
Time step 552100, Step size=0.0000033ms, Time elapsed=0.001834s;
Time step 517200, Step size=0.0000043ms, Time elapsed=0.002209s;
Time step 552200, Step size=0.0000033ms, Time elapsed=0.001835s;
Time step 517300, Step size=0.0000043ms, Time elapsed=0.002210s;
Time step 552300, Step size=0.0000033ms, Time elapsed=0.001835s;
Time step 517400, Step size=0.0000043ms, Time elapsed=0.002210s;
Time step 552400, Step size=0.0000033ms, Time elapsed=0.001835s;
Time step 517500, Step size=0.0000043ms, Time elapsed=0.002211s;
Time step 552500, Step size=0.0000033ms, Time elapsed=0.001836s;
Time step 517600, Step size=0.0000043ms, Time elapsed=0.002211s;
Time step 552600, Step size=0.0000033ms, Time elapsed=0.001836s;
Time step 517700, Step size=0.0000043ms, Time elapsed=0.002211s;
Time step 552700, Step size=0.0000033ms, Time elapsed=0.001836s;
Time step 517800, Step size=0.0000043ms, Time elapsed=0.002212s;
Time step 552800, Step size=0.0000033ms, Time elapsed=0.001837s;
Time step 517900, Step size=0.0000043ms, Time elapsed=0.002212s;
Time step 552900, Step size=0.0000033ms, Time elapsed=0.001837s;
Time step 518000, Step size=0.0000043ms, Time elapsed=0.002213s;
Time step 553000, Step size=0.0000033ms, Time elapsed=0.001837s;
Time step 518100, Step size=0.0000043ms, Time elapsed=0.002213s;
Time step 553100, Step size=0.0000033ms, Time elapsed=0.001838s;
Time step 518200, Step size=0.0000043ms, Time elapsed=0.002214s;
Time step 553200, Step size=0.0000033ms, Time elapsed=0.001838s;
Time step 518300, Step size=0.0000043ms, Time elapsed=0.002214s;
Time step 553300, Step size=0.0000033ms, Time elapsed=0.001838s;
Time step 518400, Step size=0.0000043ms, Time elapsed=0.002214s;
Time step 553400, Step size=0.0000033ms, Time elapsed=0.001839s;
Time step 518500, Step size=0.0000043ms, Time elapsed=0.002215s;
Time step 553500, Step size=0.0000033ms, Time elapsed=0.001839s;
Time step 518600, Step size=0.0000043ms, Time elapsed=0.002215s;
Time step 553600, Step size=0.0000033ms, Time elapsed=0.001839s;
Time step 518700, Step size=0.0000043ms, Time elapsed=0.002216s;
Time step 553700, Step size=0.0000033ms, Time elapsed=0.001840s;
Time step 518800, Step size=0.0000043ms, Time elapsed=0.002216s;
Time step 553800, Step size=0.0000033ms, Time elapsed=0.001840s;
Time step 518900, Step size=0.0000043ms, Time elapsed=0.002216s;
Time step 553900, Step size=0.0000033ms, Time elapsed=0.001840s;
Time step 519000, Step size=0.0000043ms, Time elapsed=0.002217s;
Time step 554000, Step size=0.0000033ms, Time elapsed=0.001841s;
Time step 519100, Step size=0.0000043ms, Time elapsed=0.002217s;
Time step 554100, Step size=0.0000033ms, Time elapsed=0.001841s;
Time step 519200, Step size=0.0000043ms, Time elapsed=0.002218s;
Time step 554200, Step size=0.0000033ms, Time elapsed=0.001841s;
Time step 519300, Step size=0.0000043ms, Time elapsed=0.002218s;
Time step 554300, Step size=0.0000033ms, Time elapsed=0.001842s;
Time step 519400, Step size=0.0000043ms, Time elapsed=0.002219s;
Time step 554400, Step size=0.0000033ms, Time elapsed=0.001842s;
Time step 519500, Step size=0.0000043ms, Time elapsed=0.002219s;
Time step 554500, Step size=0.0000033ms, Time elapsed=0.001842s;
Time step 519600, Step size=0.0000043ms, Time elapsed=0.002219s;
Time step 554600, Step size=0.0000033ms, Time elapsed=0.001843s;
Time step 519700, Step size=0.0000043ms, Time elapsed=0.002220s;
Time step 554700, Step size=0.0000033ms, Time elapsed=0.001843s;
Time step 519800, Step size=0.0000043ms, Time elapsed=0.002220s;
Time step 554800, Step size=0.0000033ms, Time elapsed=0.001843s;
Time step 519900, Step size=0.0000043ms, Time elapsed=0.002221s;
Time step 554900, Step size=0.0000033ms, Time elapsed=0.001844s;
Time step 520000, Step size=0.0000043ms, Time elapsed=0.002221s;
Time step 555000, Step size=0.0000033ms, Time elapsed=0.001844s;
Time step 520100, Step size=0.0000043ms, Time elapsed=0.002222s;
Time step 555100, Step size=0.0000033ms, Time elapsed=0.001844s;
Time step 520200, Step size=0.0000043ms, Time elapsed=0.002222s;
Time step 555200, Step size=0.0000033ms, Time elapsed=0.001845s;
Time step 520300, Step size=0.0000043ms, Time elapsed=0.002222s;
Time step 555300, Step size=0.0000033ms, Time elapsed=0.001845s;
Time step 520400, Step size=0.0000043ms, Time elapsed=0.002223s;
Time step 555400, Step size=0.0000033ms, Time elapsed=0.001845s;
Time step 520500, Step size=0.0000043ms, Time elapsed=0.002223s;
Time step 555500, Step size=0.0000033ms, Time elapsed=0.001846s;
Time step 520600, Step size=0.0000043ms, Time elapsed=0.002224s;
Time step 555600, Step size=0.0000033ms, Time elapsed=0.001846s;
Time step 520700, Step size=0.0000043ms, Time elapsed=0.002224s;
Time step 555700, Step size=0.0000033ms, Time elapsed=0.001846s;
Time step 520800, Step size=0.0000043ms, Time elapsed=0.002225s;
Time step 555800, Step size=0.0000033ms, Time elapsed=0.001847s;
Time step 520900, Step size=0.0000043ms, Time elapsed=0.002225s;
Time step 555900, Step size=0.0000033ms, Time elapsed=0.001847s;
Time step 521000, Step size=0.0000043ms, Time elapsed=0.002225s;
Time step 556000, Step size=0.0000033ms, Time elapsed=0.001847s;
Time step 521100, Step size=0.0000043ms, Time elapsed=0.002226s;
Time step 556100, Step size=0.0000033ms, Time elapsed=0.001848s;
Time step 521200, Step size=0.0000043ms, Time elapsed=0.002226s;
Time step 556200, Step size=0.0000033ms, Time elapsed=0.001848s;
Time step 521300, Step size=0.0000043ms, Time elapsed=0.002227s;
Time step 556300, Step size=0.0000033ms, Time elapsed=0.001848s;
Time step 521400, Step size=0.0000043ms, Time elapsed=0.002227s;
Time step 556400, Step size=0.0000033ms, Time elapsed=0.001849s;
Time step 521500, Step size=0.0000043ms, Time elapsed=0.002228s;
Time step 556500, Step size=0.0000033ms, Time elapsed=0.001849s;
Time step 521600, Step size=0.0000043ms, Time elapsed=0.002228s;
Time step 556600, Step size=0.0000033ms, Time elapsed=0.001849s;
Time step 521700, Step size=0.0000043ms, Time elapsed=0.002228s;
Time step 556700, Step size=0.0000033ms, Time elapsed=0.001850s;
Time step 521800, Step size=0.0000043ms, Time elapsed=0.002229s;
Time step 556800, Step size=0.0000033ms, Time elapsed=0.001850s;
Time step 521900, Step size=0.0000043ms, Time elapsed=0.002229s;
Time step 556900, Step size=0.0000033ms, Time elapsed=0.001850s;
Time step 522000, Step size=0.0000043ms, Time elapsed=0.002230s;
Time step 557000, Step size=0.0000033ms, Time elapsed=0.001851s;
Time step 522100, Step size=0.0000043ms, Time elapsed=0.002230s;
Time step 557100, Step size=0.0000033ms, Time elapsed=0.001851s;
Time step 522200, Step size=0.0000043ms, Time elapsed=0.002231s;
Time step 557200, Step size=0.0000033ms, Time elapsed=0.001851s;
Time step 522300, Step size=0.0000043ms, Time elapsed=0.002231s;
Time step 557300, Step size=0.0000033ms, Time elapsed=0.001852s;
Time step 522400, Step size=0.0000043ms, Time elapsed=0.002231s;
Time step 557400, Step size=0.0000033ms, Time elapsed=0.001852s;
Time step 522500, Step size=0.0000043ms, Time elapsed=0.002232s;
Time step 557500, Step size=0.0000033ms, Time elapsed=0.001852s;
Time step 522600, Step size=0.0000043ms, Time elapsed=0.002232s;
Time step 557600, Step size=0.0000033ms, Time elapsed=0.001853s;
Time step 522700, Step size=0.0000043ms, Time elapsed=0.002233s;
Time step 557700, Step size=0.0000033ms, Time elapsed=0.001853s;
Time step 522800, Step size=0.0000043ms, Time elapsed=0.002233s;
Time step 557800, Step size=0.0000033ms, Time elapsed=0.001853s;
Time step 522900, Step size=0.0000043ms, Time elapsed=0.002234s;
Time step 557900, Step size=0.0000033ms, Time elapsed=0.001854s;
Time step 523000, Step size=0.0000043ms, Time elapsed=0.002234s;
Time step 558000, Step size=0.0000033ms, Time elapsed=0.001854s;
Time step 523100, Step size=0.0000043ms, Time elapsed=0.002234s;
Time step 558100, Step size=0.0000033ms, Time elapsed=0.001854s;
Time step 523200, Step size=0.0000043ms, Time elapsed=0.002235s;
Time step 558200, Step size=0.0000033ms, Time elapsed=0.001855s;
Time step 523300, Step size=0.0000043ms, Time elapsed=0.002235s;
Time step 558300, Step size=0.0000033ms, Time elapsed=0.001855s;
Time step 523400, Step size=0.0000043ms, Time elapsed=0.002236s;
Time step 558400, Step size=0.0000033ms, Time elapsed=0.001855s;
Time step 523500, Step size=0.0000043ms, Time elapsed=0.002236s;
Time step 558500, Step size=0.0000033ms, Time elapsed=0.001856s;
Time step 523600, Step size=0.0000043ms, Time elapsed=0.002237s;
Time step 558600, Step size=0.0000033ms, Time elapsed=0.001856s;
Time step 523700, Step size=0.0000043ms, Time elapsed=0.002237s;
Time step 558700, Step size=0.0000033ms, Time elapsed=0.001856s;
Time step 523800, Step size=0.0000043ms, Time elapsed=0.002237s;
Time step 558800, Step size=0.0000033ms, Time elapsed=0.001857s;
Time step 523900, Step size=0.0000043ms, Time elapsed=0.002238s;
Time step 558900, Step size=0.0000033ms, Time elapsed=0.001857s;
Time step 524000, Step size=0.0000043ms, Time elapsed=0.002238s;
Time step 559000, Step size=0.0000033ms, Time elapsed=0.001857s;
Time step 524100, Step size=0.0000043ms, Time elapsed=0.002239s;
Time step 559100, Step size=0.0000033ms, Time elapsed=0.001858s;
Time step 524200, Step size=0.0000043ms, Time elapsed=0.002239s;
Time step 559200, Step size=0.0000033ms, Time elapsed=0.001858s;
Time step 524300, Step size=0.0000043ms, Time elapsed=0.002240s;
Time step 559300, Step size=0.0000033ms, Time elapsed=0.001858s;
Time step 524400, Step size=0.0000043ms, Time elapsed=0.002240s;
Time step 559400, Step size=0.0000033ms, Time elapsed=0.001859s;
Time step 524500, Step size=0.0000043ms, Time elapsed=0.002240s;
Time step 559500, Step size=0.0000033ms, Time elapsed=0.001859s;
Time step 524600, Step size=0.0000043ms, Time elapsed=0.002241s;
Time step 559600, Step size=0.0000033ms, Time elapsed=0.001859s;
Time step 524700, Step size=0.0000043ms, Time elapsed=0.002241s;
Time step 559700, Step size=0.0000033ms, Time elapsed=0.001860s;
Time step 524800, Step size=0.0000043ms, Time elapsed=0.002242s;
Time step 559800, Step size=0.0000033ms, Time elapsed=0.001860s;
Time step 524900, Step size=0.0000043ms, Time elapsed=0.002242s;
Time step 559900, Step size=0.0000033ms, Time elapsed=0.001860s;
Time step 525000, Step size=0.0000043ms, Time elapsed=0.002243s;
Time step 560000, Step size=0.0000033ms, Time elapsed=0.001861s;
Time step 525100, Step size=0.0000043ms, Time elapsed=0.002243s;
Time step 560100, Step size=0.0000033ms, Time elapsed=0.001861s;
Time step 525200, Step size=0.0000043ms, Time elapsed=0.002243s;
Time step 560200, Step size=0.0000033ms, Time elapsed=0.001861s;
